Vehicle_ID,Risk_Score
motorcycle24,2.1434426229508197
motorcycle240,1.7330508474576272
motorcycle241,1.5229166666666667
motorcycle242,1.6428571428571428
motorcycle243,1.7019230769230769
motorcycle244,1.7587719298245614
motorcycle245,1.876
motorcycle246,1.5217391304347825
motorcycle247,1.9532710280373833
motorcycle248,1.8676470588235294
motorcycle249,1.9342857142857142
motorcycle25,1.8793103448275863
motorcycle250,1.6442307692307692
motorcycle251,2.1122994652406417
motorcycle252,2.210144927536232
motorcycle253,1.8815165876777251
motorcycle254,2.0670103092783503
motorcycle255,2.192307692307692
motorcycle256,1.8371212121212124
motorcycle257,1.829113924050633
motorcycle258,1.8671875
motorcycle259,2.215
motorcycle26,1.544776119402985
motorcycle260,1.5944444444444446
motorcycle261,1.6075949367088607
motorcycle262,1.8495575221238938
motorcycle263,2.1428571428571423
motorcycle264,1.5987654320987654
motorcycle265,1.8597560975609757
motorcycle266,1.7446808510638299
motorcycle267,1.648989898989899
motorcycle268,2.0416666666666665
motorcycle269,1.7732919254658386
motorcycle27,1.9854771784232366
motorcycle270,1.6284722222222223
motorcycle271,1.971311475409836
motorcycle272,2.1875
motorcycle273,2.322085889570552
motorcycle274,1.992753623188406
motorcycle275,1.7228571428571429
motorcycle276,1.8176470588235294
motorcycle277,1.7021276595744679
motorcycle278,2.333333333333333
motorcycle279,2.108527131782946
motorcycle28,1.6149425287356323
motorcycle280,1.8595505617977528
motorcycle281,1.9035087719298245
motorcycle282,1.7301587301587302
motorcycle283,1.75
motorcycle284,1.6923076923076923
motorcycle285,1.7170329670329672
motorcycle286,1.933774834437086
motorcycle287,1.9166666666666667
motorcycle288,2.127450980392157
motorcycle289,1.838862559241706
motorcycle29,1.9097222222222223
motorcycle290,1.5178571428571426
motorcycle291,1.5198019801980198
motorcycle292,1.6813725490196076
motorcycle293,1.76984126984127
motorcycle294,1.5252100840336134
motorcycle295,1.6777108433734942
motorcycle296,1.5714285714285712
motorcycle297,1.7926356589147288
motorcycle298,2.039473684210526
motorcycle299,2.2787610619469025
motorcycle3,1.6883116883116882
motorcycle30,1.863095238095238
motorcycle300,1.8353293413173655
motorcycle301,1.6582278481012658
motorcycle302,1.8231707317073171
motorcycle303,1.723021582733813
motorcycle304,1.8131313131313131
motorcycle305,1.8762376237623761
motorcycle306,1.721774193548387
motorcycle307,2.1392405063291138
motorcycle308,1.6164383561643836
motorcycle309,2.087837837837838
motorcycle31,1.9612068965517242
motorcycle310,1.6379310344827587
motorcycle311,2.122137404580153
motorcycle312,1.8778801843317974
motorcycle313,2.0273972602739727
motorcycle314,1.764331210191083
motorcycle315,1.816326530612245
motorcycle316,2.2767857142857144
motorcycle317,1.924731182795699
motorcycle318,1.7619047619047619
motorcycle319,2.0766129032258065
motorcycle32,1.9154929577464788
motorcycle320,1.9590163934426228
motorcycle321,2.1065573770491803
motorcycle322,2.1106870229007635
motorcycle323,1.8926174496644297
motorcycle324,1.7787610619469025
motorcycle325,2.0852272727272725
motorcycle326,1.6326530612244898
motorcycle327,1.9558823529411766
motorcycle328,2.1500000000000004
motorcycle329,1.9612403100775193
motorcycle33,1.826923076923077
motorcycle330,1.8950437317784259
motorcycle331,1.5930232558139534
motorcycle332,2.2888888888888888
motorcycle333,1.7391304347826086
motorcycle334,1.948051948051948
motorcycle335,1.9433962264150944
motorcycle336,1.780104712041885
motorcycle337,2.1698564593301435
motorcycle338,1.7767857142857144
motorcycle339,1.9166666666666667
motorcycle34,2.288288288288288
motorcycle340,1.9674796747967478
motorcycle341,1.7983193277310927
motorcycle342,1.9297752808988764
motorcycle343,1.3269230769230769
motorcycle344,1.9493670886075949
motorcycle345,1.7551020408163267
motorcycle346,1.722972972972973
motorcycle347,1.6830985915492958
motorcycle348,2.0683760683760686
motorcycle349,1.9553571428571428
motorcycle35,1.7607361963190185
motorcycle350,1.8288590604026844
motorcycle351,2.082706766917293
motorcycle352,1.7083333333333333
motorcycle353,2.058035714285714
motorcycle354,1.8333333333333335
motorcycle355,1.4615384615384617
motorcycle356,2.170212765957447
motorcycle357,2.12
motorcycle358,2.4406779661016946
motorcycle359,1.9918478260869565
motorcycle36,1.5668789808917198
motorcycle360,2.1264367816091956
motorcycle361,1.8989637305699483
motorcycle362,1.8856382978723405
motorcycle363,1.6666666666666665
motorcycle364,2.179640718562874
motorcycle365,2.2109004739336493
motorcycle366,1.8010752688172045
motorcycle367,1.8431952662721893
motorcycle368,1.668421052631579
motorcycle369,1.7091836734693877
motorcycle37,1.8670212765957448
motorcycle370,1.9125874125874125
motorcycle371,1.5477707006369426
motorcycle372,1.6603053435114505
motorcycle373,2.48
motorcycle374,1.9047619047619049
motorcycle375,1.7134146341463414
motorcycle376,2.1870503597122304
motorcycle377,1.8166666666666667
motorcycle378,2.0259740259740258
motorcycle379,1.8153846153846154
motorcycle38,1.9912790697674418
motorcycle380,1.7551020408163265
motorcycle381,1.8677685950413223
motorcycle382,2.4618644067796613
motorcycle383,1.9070796460176993
motorcycle384,2.073394495412844
motorcycle385,1.9047619047619047
motorcycle386,2.0
motorcycle388,1.746753246753247
motorcycle389,1.852941176470588
motorcycle39,1.8516949152542372
motorcycle390,1.6095890410958904
motorcycle391,2.013333333333333
motorcycle392,1.528169014084507
motorcycle393,1.9253731343283584
motorcycle394,1.6129032258064515
motorcycle395,2.071428571428571
motorcycle396,1.6851851851851851
motorcycle397,1.76
motorcycle398,1.5999999999999999
motorcycle399,1.5853658536585367
motorcycle4,1.7276119402985075
motorcycle40,1.76171875
motorcycle400,1.4459459459459458
motorcycle401,1.9791666666666667
motorcycle402,2.0999999999999996
motorcycle403,1.5000000000000002
motorcycle404,1.7727272727272725
motorcycle405,2.071428571428571
motorcycle406,1.0
motorcycle41,1.8795180722891567
motorcycle42,2.010869565217391
motorcycle43,2.327272727272727
motorcycle44,1.852
motorcycle45,2.6847826086956523
motorcycle46,1.7639999999999998
motorcycle47,2.2440191387559807
motorcycle48,1.8659793814432988
motorcycle49,1.9492753623188404
motorcycle5,1.6203703703703705
motorcycle50,1.8863636363636362
motorcycle51,1.7181208053691275
motorcycle52,1.7190082644628102
motorcycle53,1.8125
motorcycle54,1.650793650793651
motorcycle55,1.8511904761904763
motorcycle56,1.9615384615384617
motorcycle57,1.641304347826087
motorcycle58,1.564285714285714
motorcycle59,1.7673611111111112
motorcycle6,1.7040229885057472
motorcycle60,1.84297520661157
motorcycle61,1.8625
motorcycle63,2.1495327102803734
motorcycle64,1.7723214285714284
motorcycle65,1.845679012345679
motorcycle66,1.6575757575757575
motorcycle67,2.153409090909091
motorcycle68,1.7904761904761906
motorcycle69,1.8947368421052633
motorcycle7,1.6280487804878048
motorcycle70,2.1575342465753424
motorcycle71,1.7135416666666665
motorcycle72,1.5416666666666665
motorcycle73,2.026315789473684
motorcycle74,1.7012987012987015
motorcycle75,1.8980582524271845
motorcycle76,1.8775510204081631
motorcycle77,1.6666666666666665
motorcycle78,1.9333333333333336
motorcycle79,1.9714285714285713
motorcycle8,1.7971698113207546
motorcycle80,2.28125
motorcycle81,1.816901408450704
motorcycle82,2.1960784313725488
motorcycle83,1.7999999999999998
motorcycle84,1.96
motorcycle85,1.889784946236559
motorcycle86,2.36013986013986
motorcycle87,1.873873873873874
motorcycle88,1.9126984126984126
motorcycle89,1.8588709677419355
motorcycle9,1.976
motorcycle90,1.879032258064516
motorcycle91,1.803921568627451
motorcycle92,1.5755102040816327
motorcycle93,1.7112299465240641
motorcycle94,1.934673366834171
motorcycle95,2.491379310344828
motorcycle96,1.7394957983193278
motorcycle97,1.9556962025316453
motorcycle98,2.168
motorcycle99,1.6554054054054053
truck0,1.8500948766603416
truck1,1.9852941176470589
truck10,2.0843230403800472
truck100,2.029030585795749
truck1000,1.8873417721518988
truck1001,2.103053435114504
truck1002,1.8589743589743593
truck1003,1.971794871794872
truck1004,2.371428571428571
truck1005,1.7150259067357512
truck1006,1.75
truck1007,1.7206266318537857
truck1008,2.0669291338582676
truck1009,1.7796833773087073
truck101,2.002189381499726
truck1010,1.9880952380952381
truck1011,1.9281914893617023
truck1012,2.431635388739946
truck1013,1.762734584450402
truck1014,2.0
truck1015,1.838753387533875
truck1016,1.911444141689373
truck1017,1.8852459016393441
truck1018,1.9079670329670328
truck1019,2.1256906077348066
truck102,2.086479902557856
truck1020,1.9584487534626038
truck1021,2.231197771587744
truck1022,1.7226890756302522
truck1023,1.5726495726495726
truck1024,2.266949152542373
truck1025,1.9914772727272727
truck1026,2.047550432276657
truck1027,2.0
truck1028,1.9639769452449567
truck1029,2.431884057971015
truck103,2.013713080168776
truck1030,1.8343023255813953
truck1031,2.1403508771929824
truck1032,1.675
truck1033,1.7807486631016043
truck1034,2.228486646884273
truck1035,1.9776119402985073
truck1036,1.96996996996997
truck1037,2.0617469879518073
truck1038,2.215151515151515
truck1039,1.9573170731707317
truck104,1.9105058365758754
truck1040,1.9143730886850152
truck1041,2.3984615384615386
truck1042,1.7739938080495357
truck1043,1.9517133956386292
truck1044,2.053125
truck1045,2.127358490566038
truck1046,2.2072784810126582
truck1047,2.1809523809523808
truck1048,1.856230031948882
truck1049,2.37459807073955
truck105,2.0659685863874344
truck1050,2.1521035598705502
truck1051,1.9626623376623376
truck1052,2.107843137254902
truck1053,1.9983552631578947
truck1054,2.262376237623762
truck1055,1.9916943521594683
truck1056,1.8779264214046822
truck1057,2.1214788732394365
truck1058,1.912162162162162
truck1059,2.3860544217687076
truck106,1.8564013840830447
truck1060,2.058219178082192
truck1061,1.9621993127147768
truck1062,1.8379999999999999
truck1063,1.9501779359430607
truck1064,1.8391608391608392
truck1065,2.336267605633803
truck1066,1.8865248226950355
truck1067,2.2580071174377223
truck1068,2.032258064516129
truck1069,2.1083032490974727
truck107,2.1910282258064515
truck1070,1.8381818181818181
truck1071,2.0492700729927007
truck1072,1.852941176470588
truck1073,1.833333333333333
truck1074,2.070631970260223
truck1075,2.243445692883895
truck1076,2.1136363636363638
truck1077,1.9372623574144483
truck1078,1.982824427480916
truck1079,2.775
truck108,2.270754716981132
truck1080,1.9263565891472867
truck1081,1.9007782101167314
truck1082,1.9919786096256684
truck1083,1.857707509881423
truck1084,2.0595238095238093
truck1085,2.146
truck1086,1.7016129032258065
truck1087,2.2418699186991873
truck1088,1.7857142857142858
truck1089,1.9897119341563787
truck109,2.266402714932127
truck1090,2.1493775933609958
truck1091,1.8187499999999999
truck1092,2.302521008403361
truck1093,2.4427966101694913
truck1094,1.8547008547008548
truck1095,1.9527896995708154
truck1096,2.170995670995671
truck1097,1.84061135371179
truck1098,2.1271929824561404
truck1099,2.2256637168141595
truck11,2.0945297504798464
truck110,1.7990264255910986
truck1100,1.6495535714285714
truck1101,2.298206278026906
truck1102,1.8846153846153844
truck1103,2.1187214611872145
truck1104,2.1267281105990783
truck1105,2.0393518518518516
truck1106,2.324766355140187
truck1107,2.1320754716981134
truck1108,1.9123222748815167
truck1109,2.2464114832535884
truck111,2.0382841328413286
truck1110,1.8682170542635659
truck1111,1.8951219512195119
truck1112,1.8823529411764706
truck1113,1.8985148514851484
truck1114,2.55
truck1115,1.8810975609756098
truck1116,2.4289340101522843
truck1117,1.8128205128205126
truck1118,1.8582474226804122
truck1119,2.2213541666666665
truck112,2.13593504452593
truck1120,2.5078947368421054
truck1121,1.8297872340425532
truck1122,1.986631016042781
truck1123,2.22972972972973
truck1124,1.8907103825136613
truck1125,2.1236263736263736
truck1126,1.7055555555555553
truck1127,2.073033707865169
truck1128,2.0282485875706215
truck1129,2.3200000000000003
truck113,1.8652246256239602
truck1130,2.1560693641618496
truck1131,1.8011695906432745
truck1132,1.861764705882353
truck1133,1.9851190476190477
truck1134,1.8493975903614457
truck1135,1.809090909090909
truck1136,2.116564417177914
truck1137,2.3975155279503104
truck1138,1.9874213836477987
truck1139,1.8512658227848102
truck114,2.210923623445826
truck1140,1.8557692307692308
truck1141,1.8668831168831168
truck1142,1.8333333333333333
truck1143,2.115894039735099
truck1144,2.51006711409396
truck1145,1.8716216216216217
truck1146,2.3493150684931505
truck1147,2.25
truck1148,1.8169014084507042
truck1149,2.0709219858156027
truck115,2.493840579710145
truck1151,1.6094890510948905
truck1152,2.025735294117647
truck1153,1.8977272727272732
truck1154,1.9431818181818181
truck1155,1.8038461538461539
truck1156,2.4651162790697674
truck1157,1.9488188976377954
truck1158,1.996
truck1159,1.9516129032258065
truck116,1.7578444747612552
truck1160,1.8852459016393444
truck1161,1.6041666666666665
truck1162,1.9495798319327733
truck1163,1.8247863247863247
truck1164,2.4260869565217393
truck1165,2.0973451327433628
truck1166,2.633928571428571
truck1167,1.8227272727272728
truck1168,1.8981481481481481
truck1169,1.9859813084112148
truck117,2.099125364431487
truck1170,1.7857142857142858
truck1171,1.8980582524271845
truck1172,2.1029411764705883
truck1173,2.07
truck1174,1.7553191489361701
truck1175,2.0625
truck1176,1.6736842105263159
truck1177,1.7903225806451615
truck1178,1.5511363636363635
truck1179,2.0166666666666666
truck118,2.199784017278618
truck1180,1.625
truck1181,2.0406976744186047
truck1182,1.6845238095238093
truck1183,1.7590361445783134
truck1184,1.7530864197530862
truck1185,1.9367088607594936
truck1187,1.6710526315789473
truck1188,1.6621621621621623
truck1189,2.602739726027397
truck119,2.128360569319979
truck1190,1.9507042253521127
truck1191,1.8840579710144927
truck1192,1.9477611940298507
truck1193,1.8333333333333333
truck1194,2.203389830508475
truck1195,1.5161290322580645
truck1196,1.418032786885246
truck1197,1.7796610169491525
truck1198,1.8245614035087718
truck1199,1.3818181818181818
truck12,1.8169999999999997
truck120,2.147562582345191
truck1200,2.5462962962962967
truck1201,2.144230769230769
truck1202,1.75
truck1203,1.9897959183673468
truck1204,2.3191489361702127
truck1205,1.8222222222222224
truck1206,2.0
truck1207,1.880952380952381
truck1208,1.5625
truck1209,1.5526315789473681
truck121,1.742627345844504
truck1210,2.069444444444444
truck1211,1.546875
truck1212,1.9090909090909092
truck1213,1.828125
truck1214,1.8666666666666667
truck1215,1.982142857142857
truck1216,1.8653846153846154
truck1217,2.04
truck1218,2.2608695652173916
truck1219,1.380952380952381
truck122,1.8448626653102747
truck1220,1.1749999999999998
truck1221,1.3888888888888888
truck1222,2.5
truck1223,1.5333333333333332
truck1224,2.346153846153846
truck1225,1.25
truck1226,2.111111111111111
truck1227,2.875
truck1228,1.9166666666666665
truck1229,1.25
truck123,1.9782103428239395
truck1230,0.6666666666666666
truck1231,1.5
truck124,1.955982905982906
truck125,1.8953488372093024
truck126,1.912639405204461
truck127,1.9041176470588237
truck128,2.169767441860465
truck129,1.8778979907264297
truck13,2.0158802177858437
truck130,2.1469298245614037
truck131,1.8418674698795179
truck132,1.7622298065984072
truck133,2.32
truck134,2.258260869565217
truck135,2.2365642994241837
truck136,2.149193548387097
truck137,2.204573547589617
truck138,2.0438527799530153
truck139,2.185835351089588
truck14,1.5606936416184973
truck140,1.9945652173913042
truck141,1.9368131868131868
truck142,1.99029799029799
truck143,2.2270742358078603
truck144,1.7996158770806656
truck145,2.33489242282507
truck146,2.297687861271676
truck147,1.771062271062271
truck148,2.18921308576481
truck149,2.1910039113428943
truck15,1.7854251012145748
truck150,2.3372365339578454
truck151,1.981534090909091
truck152,1.9025974025974026
truck153,1.993286219081272
truck154,1.6580000000000001
truck155,1.8081353491720662
truck156,2.0962888665997994
truck157,2.077136514983352
truck158,2.2189826302729525
truck159,2.2866779089376053
truck16,2.1944103194103195
truck160,1.8853073463268366
truck161,2.3690280065897857
truck162,1.7733017377567142
truck163,2.1310496543054684
truck164,2.157608695652174
truck165,2.1845549738219896
truck166,1.7304216867469882
truck167,1.940677966101695
truck168,2.08
truck169,1.9572368421052633
truck17,1.779100529100529
truck170,2.105225988700565
truck171,2.1601195559350983
truck172,2.0515350877192984
truck173,2.3115871470301848
truck174,2.0646008403361344
truck175,1.8009118541033435
truck176,2.3958333333333335
truck177,1.9238013698630139
truck178,1.7048755186721993
truck179,2.197519929140833
truck18,1.7452380952380953
truck180,1.9848484848484849
truck181,1.8962264150943395
truck182,1.9694860813704498
truck183,1.966759002770083
truck184,1.9801587301587302
truck185,2.3633512544802864
truck186,2.3651498335183128
truck187,2.1673164392462634
truck188,1.7015931372549018
truck189,2.0213358070500926
truck19,1.9696601941747571
truck190,1.9419475655430711
truck191,1.829022988505747
truck192,1.785037878787879
truck193,2.067307692307692
truck194,2.3330266789328427
truck195,2.2693901716992304
truck196,1.9995708154506437
truck197,2.2366780045351478
truck198,2.0334846765039725
truck199,1.9784017278617712
truck2,2.293467583497053
truck20,2.3125
truck200,1.5961214165261384
truck201,2.390552995391705
truck202,2.159183673469388
truck203,2.3606442577030813
truck204,1.7158469945355193
truck205,1.9647318148420279
truck206,2.394396551724138
truck207,2.410914927768861
truck208,2.3259493670886076
truck209,2.0828313253012047
truck21,1.780379746835443
truck210,2.4288461538461537
truck211,1.9368811881188117
truck212,2.142622950819672
truck213,2.1311970979443773
truck214,2.023827252419955
truck215,1.7917398945518455
truck216,2.0715725806451615
truck217,2.331920903954802
truck218,2.1881051175656987
truck219,2.104556074766355
truck22,2.036065573770492
truck220,2.2161926871735345
truck221,1.867066895368782
truck222,2.3367228355607206
truck223,2.2385173247381145
truck224,2.1748071979434447
truck225,2.1216407355021216
truck226,2.023296244784423
truck227,2.032924107142857
truck228,2.063106796116505
truck229,2.0281385281385282
truck23,1.9011566771819137
truck230,1.7560240963855425
truck231,2.031393568147014
truck232,2.4308755760368665
truck233,2.3741044012282497
truck234,1.957034540859309
truck235,1.8432320441988952
truck236,2.2192906574394464
truck237,2.157391304347826
truck238,2.3353383458646615
truck239,1.8353140916808148
truck24,2.087364264560711
truck240,2.0737065910701626
truck241,2.479338842975207
truck242,2.122635753508237
truck243,1.9533413606261287
truck244,2.407265774378585
truck245,2.3458244111349034
truck246,1.8942857142857141
truck247,1.9739454094292805
truck248,2.0966785290628707
truck249,1.9406392694063923
truck25,2.3321456848772764
truck250,1.9099236641221375
truck251,2.006508422664625
truck252,1.9226389819156062
truck253,2.177158273381295
truck254,2.0103092783505154
truck255,1.9676923076923079
truck256,2.017948717948718
truck257,2.054953560371517
truck258,1.9939613526570048
truck259,2.45786758383491
truck26,2.0614446529080674
truck260,2.39187643020595
truck261,2.4105854049719326
truck262,2.263
truck263,2.2933937823834194
truck264,1.9843871975019516
truck265,2.195345557122708
truck266,1.8422535211267603
truck267,1.7127659574468086
truck268,2.1192939744370056
truck269,2.0216480446927374
truck27,2.107392996108949
truck270,2.011144883485309
truck271,1.7325581395348837
truck272,2.3357988165680474
truck273,2.3243574051407587
truck274,2.3078602620087336
truck275,2.163370253164557
truck276,2.0905383360522025
truck277,1.9348785871964678
truck278,2.1799163179916317
truck279,2.155049786628734
truck28,1.7507122507122508
truck280,1.9810126582278482
truck281,1.8339818417639429
truck282,1.8689189189189188
truck283,2.031948881789137
truck284,1.6065891472868217
truck285,2.3702807357212006
truck286,2.032608695652174
truck287,2.3361934477379096
truck288,1.8244274809160306
truck289,2.3540759178593653
truck29,2.4117043121149897
truck290,2.1185318892900122
truck291,1.982142857142857
truck292,2.1108757062146895
truck293,2.0886661526599846
truck294,2.0236280487804876
truck295,2.214946070878274
truck296,2.4821208384710234
truck297,2.0434298440979957
truck298,2.0136078157711097
truck299,1.85
truck3,2.2456063268892796
truck30,2.1215635738831615
truck300,1.97275204359673
truck301,2.12484237074401
truck302,1.7977707006369426
truck303,2.0568011958146486
truck304,2.152644230769231
truck305,1.9814680232558137
truck306,1.788235294117647
truck307,1.650749063670412
truck308,2.0118203309692673
truck309,2.2634952766531713
truck31,2.151031894934334
truck310,2.0653104925053536
truck311,2.0628612716763004
truck312,2.038565022421525
truck313,2.2105263157894735
truck314,2.4750705550329255
truck315,1.807692307692308
truck316,2.113219094247246
truck317,1.9461297071129706
truck318,2.125
truck319,2.204048843187661
truck32,1.921339563862928
truck320,2.0164794007490636
truck321,2.1006339144215533
truck322,1.9118122977346277
truck323,2.1017301038062284
truck324,2.22256331542594
truck325,2.4143564356435645
truck326,2.4312297734627832
truck327,1.9339684625492772
truck328,1.7964071856287425
truck329,2.0410216718266256
truck33,1.8651050080775444
truck330,2.063706563706564
truck331,1.906952965235174
truck332,2.0570866141732282
truck333,2.0195086705202314
truck334,1.9129834254143647
truck335,1.8286082474226804
truck336,2.108433734939759
truck337,2.3721973094170403
truck338,2.006540697674419
truck339,2.3800880088008802
truck34,1.8467829880043618
truck340,2.0233977619532046
truck341,2.189827429609446
truck342,2.278059071729958
truck343,2.20807210031348
truck344,2.291967871485944
truck345,2.255346449957228
truck346,1.9416863672182818
truck347,2.104686318972033
truck348,2.2468581687612206
truck349,1.7289719626168223
truck35,1.7939424031777556
truck350,2.008108108108108
truck351,2.3085106382978724
truck352,1.859106529209622
truck353,2.3632879045996593
truck354,1.777017783857729
truck355,2.30028328611898
truck356,2.246323529411765
truck357,2.174334140435835
truck358,2.0165684830633284
truck359,2.303229061553986
truck36,1.8818342151675485
truck360,1.9686440677966102
truck361,1.989881956155143
truck362,1.7936507936507935
truck363,1.8309859154929577
truck364,2.2037037037037037
truck365,2.2860262008733625
truck366,2.3040697674418604
truck367,1.8778467908902692
truck368,1.8455210237659965
truck369,2.2568306010928962
truck37,2.3086463501063075
truck370,2.011219147344802
truck371,2.2095238095238097
truck372,2.3133333333333335
truck373,2.013755158184319
truck374,2.3385627530364372
truck375,2.079483695652174
truck376,2.1366959064327484
truck377,1.7117903930131002
truck378,2.187697160883281
truck379,2.1534974093264245
truck38,2.163383545770568
truck380,2.0068104426787743
truck381,2.1844660194174756
truck382,2.1961805555555554
truck383,1.980995162404976
truck384,2.0069796954314723
truck385,2.002173913043478
truck386,1.7437357630979502
truck387,2.0652173913043477
truck388,1.9513536379018612
truck389,1.9926829268292683
truck39,1.852857142857143
truck390,1.987012987012987
truck391,1.948237885462555
truck392,2.3526570048309177
truck393,1.8373015873015872
truck394,1.819290465631929
truck395,2.3441629955947136
truck396,2.164580265095729
truck397,2.234341252699784
truck398,1.9887640449438202
truck399,2.158256880733945
truck4,2.1414309484193015
truck40,2.126057529610829
truck400,2.3069828722002637
truck401,2.018877057115198
truck402,2.299342105263158
truck403,1.8380900109769487
truck404,1.9340567612687811
truck405,2.269412878787879
truck406,1.8598993288590604
truck407,2.0416073968705546
truck408,2.641153081510934
truck409,2.0285714285714285
truck41,1.888268156424581
truck410,2.375811688311688
truck411,2.048710601719198
truck412,1.7527749747729564
truck413,1.9175991861648016
truck414,2.311320754716981
truck415,2.1001150747986195
truck416,2.2752862595419847
truck417,1.8618677042801555
truck418,1.943891402714932
truck419,2.2606060606060607
truck42,2.208433734939759
truck420,2.067911714770798
truck421,1.8593457943925233
truck422,2.26707530647986
truck423,2.0332326283987916
truck424,2.264705882352941
truck425,1.9039603960396039
truck426,2.0873083475298126
truck427,2.2345309381237524
truck428,2.269620253164557
truck429,2.1249008723235527
truck43,2.024456521739131
truck430,1.9425329428989753
